,Training Year,Test Year,MAPE,Variables,No. of Variables,Alpha
10,2013,2016,10.135259230344793,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
11,2013,2017,12.898547333173127,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
12,2014,2012,9.558124432808091,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
13,2014,2013,8.550974735549731,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
14,2014,2014,8.481911368813638,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
15,2014,2015,8.906845196647014,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
16,2014,2016,9.408698257132347,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
17,2014,2017,11.983803224505364,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
18,2015,2012,9.351453013277128,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Month' 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",43,0.05
19,2015,2013,8.80999762280655,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Month' 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",43,0.05
